ID,Node1,Node2,X,Y,Z
61290,29974,29994,,,
61291,29974,29975,,,
61292,29976,30006,,,
61293,29977,29987,,,
61294,29977,29989,,,
61295,29978,29980,,,
61296,29978,29979,,,
61297,29980,29981,,,
61298,29982,29984,,,
61299,29983,29988,,,
61300,29984,30025,,,
61301,29984,30002,,,
61302,29985,30041,,,
61303,29985,30025,,,
61304,29986,30014,,,
61305,29986,30016,,,
61306,29989,29990,,,
61307,29989,29992,,,
61308,29991,29993,,,
61309,29991,29992,,,
61310,29992,29993,,,
61311,29994,29995,,,
61312,29994,29996,,,
61313,29995,29998,,,
61314,29995,29996,,,
61315,29997,30032,,,
61316,29998,30028,,,
61317,29998,29999,,,
61318,29999,30002,,,
61319,30000,30039,,,
61320,30002,30026,,,
61321,30003,30005,,,
61322,30004,30005,,,
61323,30006,30007,,,
61324,30006,30008,,,
61325,30007,30010,,,
61326,30008,30010,,,
61327,30009,30010,,,
61328,30011,30023,,,
61329,30012,30013,,,
61330,30012,30027,,,
61331,30013,30024,,,
61332,30014,30015,,,
61333,30015,30017,,,
61334,30016,30017,,,
61335,30018,30019,,,
61336,30019,30020,,,
61337,30020,30021,,,
61338,30022,30023,,,
61339,30022,30026,,,
61340,30024,30028,,,
61341,30025,30026,,,
61342,30025,30027,,,
61343,30026,30028,,,
61344,30027,30028,,,
61345,30030,30031,,,
61346,30031,30036,,,
61347,30032,30033,,,
61348,30033,30036,,,
61349,30034,30151,,,
61350,30035,30103,,,
61351,30035,30108,,,
61352,30037,30111,,,
61353,30038,30120,,,
61354,30043,30048,,,
61355,30044,30054,,,
61356,30044,30512,,,
61357,30045,30301,,,
61358,30045,30294,,,
61359,30045,30295,,,
61360,30046,30268,,,
61361,30046,30209,,,
61362,30046,30235,,,
61363,30047,30521,,,
61364,30048,30061,,,
61365,30049,30053,,,
61366,30051,30206,,,
61367,30052,30186,,,
61368,30052,30116,,,
61369,30053,30054,,,
61370,30053,30065,,,
61371,30054,30064,,,
61372,30055,30065,,,
61373,30056,30063,,,
61374,30056,30057,,,
61375,30056,30058,,,
61376,30057,30059,,,
61377,30057,30058,,,
61378,30059,30060,,,
61379,30059,30064,,,
61380,30061,30062,,,
61381,30061,30063,,,
61382,30062,30063,,,
61383,30064,30065,,,
61384,30066,30409,,,
61385,30066,30482,,,
61386,30066,30392,,,
61387,30067,30453,,,
61388,30067,30617,,,
61389,30067,30623,,,
61390,30068,30271,,,
61391,30068,30284,,,
61392,30069,30894,,,
61393,30069,30851,,,
61394,30069,30810,,,
61395,30070,30535,,,
61396,30070,30526,,,
61397,30071,30496,,,
61398,30072,30074,,,
61399,30073,30268,,,
61400,30073,30075,,,
61401,30073,30217,,,
61402,30074,30282,,,
61403,30074,30279,,,
61404,30075,30268,,,
61405,30075,30195,,,
61406,30075,30107,,,
61407,30077,30084,,,
61408,30077,30205,,,
61409,30078,30488,,,
61410,30078,30148,,,
61411,30079,30780,,,
61412,30079,30728,,,
61413,30079,30662,,,
61414,30079,30569,,,
61415,30080,30193,,,
61416,30080,30081,,,
61417,30080,30208,,,
61418,30082,30083,,,
61419,30083,30209,,,
61420,30083,30217,,,
61421,30084,30205,,,
61422,30086,30094,,,
61423,30086,30088,,,
61424,30087,30088,,,
61425,30087,30140,,,
61426,30089,30269,,,
61427,30089,30105,,,
61428,30090,30117,,,
61429,30090,30113,,,
61430,30091,30358,,,
61431,30091,30355,,,
61432,30092,30553,,,
61433,30092,30474,,,
61434,30092,30382,,,
61435,30092,30424,,,
61436,30093,30312,,,
61437,30094,30113,,,
61438,30094,30135,,,
61439,30095,30109,,,
61440,30095,30103,,,
61441,30096,30141,,,
61442,30096,30101,,,
61443,30096,30112,,,
61444,30097,30143,,,
61445,30097,30144,,,
61446,30097,30131,,,
61447,30098,30118,,,
61448,30098,30136,,,
61449,30099,30129,,,
61450,30099,30104,,,
61451,30100,30237,,,
61452,30100,30221,,,
61453,30104,30150,,,
61454,30104,30121,,,
61455,30105,30188,,,
61456,30106,30716,,,
61457,30106,30608,,,
61458,30106,30705,,,
61459,30106,30611,,,
61460,30107,30250,,,
61461,30108,30111,,,
61462,30110,30124,,,
61463,30110,30120,,,
61464,30110,30125,,,
61465,30111,30115,,,
61466,30112,30113,,,
61467,30113,30135,,,
61468,30114,30173,,,
61469,30115,30144,,,
61470,30116,30167,,,
61471,30116,30123,,,
61472,30118,30160,,,
61473,30119,30124,,,
61474,30122,30167,,,
61475,30126,30131,,,
61476,30126,30176,,,
61477,30126,30130,,,
61478,30127,30438,,,
61479,30127,30173,,,
61480,30127,30154,,,
61481,30128,30166,,,
61482,30132,30389,,,
61483,30132,30381,,,
61484,30133,30150,,,
61485,30134,30158,,,
61486,30134,30156,,,
61487,30135,30140,,,
61488,30135,30139,,,
61489,30136,30138,,,
61490,30136,30137,,,
61491,30137,30138,,,
61492,30137,30139,,,
61493,30139,30140,,,
61494,30140,30141,,,
61495,30142,30442,,,
61496,30142,30177,,,
61497,30145,30557,,,
61498,30145,30524,,,
61499,30146,30378,,,
61500,30146,30478,,,
61501,30146,30352,,,
61502,30146,30194,,,
61503,30147,30148,,,
61504,30147,30156,,,
61505,30148,30178,,,
61506,30149,30485,,,
61507,30152,30160,,,
61508,30153,30573,,,
61509,30154,30161,,,
61510,30155,30242,,,
61511,30156,30160,,,
61512,30156,30158,,,
61513,30157,30158,,,
61514,30157,30159,,,
61515,30159,30160,,,
61516,30162,30403,,,
61517,30162,30487,,,
61518,30162,30495,,,
61519,30163,30401,,,
61520,30163,30381,,,
61521,30164,30292,,,
61522,30164,30491,,,
61523,30164,30532,,,
61524,30165,30392,,,
61525,30166,30167,,,
61526,30166,30170,,,
61527,30166,30175,,,
61528,30167,30186,,,
61529,30168,30356,,,
61530,30168,30238,,,
61531,30170,30171,,,
61532,30172,30175,,,
61533,30172,30173,,,
61534,30172,30185,,,
61535,30173,30174,,,
61536,30174,30175,,,
61537,30176,30178,,,
61538,30176,30177,,,
61539,30177,30178,,,
61540,30179,30187,,,
61541,30179,30437,,,
61542,30180,30211,,,
61543,30180,30313,,,
61544,30180,30208,,,
61545,30182,30183,,,
61546,30184,30351,,,
61547,30184,30391,,,
61548,30184,30520,,,
61549,30185,30186,,,
61550,30185,30439,,,
61551,30186,30187,,,
61552,30189,30226,,,
61553,30190,30323,,,
61554,30190,30282,,,
61555,30191,30539,,,
61556,30191,30298,,,
61557,30191,30296,,,
61558,30192,30287,,,
61559,30192,30495,,,
61560,30193,30279,,,
61561,30193,30281,,,
61562,30193,30280,,,
61563,30194,30211,,,
61564,30194,30314,,,
61565,30195,30280,,,
61566,30195,30245,,,
61567,30196,30353,,,
61568,30197,30267,,,
61569,30198,30239,,,
61570,30198,30413,,,
61571,30199,30276,,,
61572,30199,30354,,,
61573,30199,30224,,,
61574,30200,30221,,,
61575,30200,30210,,,
61576,30201,30203,,,
61577,30202,30282,,,
61578,30202,30323,,,
61579,30204,30235,,,
61580,30205,30235,,,
61581,30205,30209,,,
61582,30206,30230,,,
61583,30207,31444,,,
61584,30207,30620,,,
61585,30208,30281,,,
61586,30208,30289,,,
61587,30209,30246,,,
61588,30210,30214,,,
61589,30211,30277,,,
61590,30211,30216,,,
61591,30213,30232,,,
61592,30213,30257,,,
61593,30213,30253,,,
61594,30215,30252,,,
61595,30215,30360,,,
61596,30215,30305,,,
61597,30216,30364,,,
61598,30216,30289,,,
61599,30219,30265,,,
61600,30220,30226,,,
61601,30221,30283,,,
61602,30222,30223,,,
61603,30222,30224,,,
61604,30223,-1,-0.637444,0.141338,0.757423
61605,30224,30337,,,
61606,30225,30516,,,
61607,30226,30230,,,
61608,30227,30228,,,
61609,30228,-1,-0.633863,-0.144845,0.759761
61610,30229,30230,,,
61611,30229,30231,,,
61612,30231,30236,,,
61613,30232,30251,,,
61614,30232,30306,,,
61615,30233,30248,,,
61616,30233,30266,,,
61617,30233,30247,,,
61618,30234,30440,,,
61619,30234,30435,,,
61620,30235,30242,,,
61621,30236,-1,-0.186541,0.12922,0.973912
61622,30236,-1,-0.231503,0.0590181,0.971042
61623,30237,30243,,,
61624,30237,30249,,,
61625,30238,30372,,,
61626,30238,30356,,,
61627,30239,30406,,,
61628,30239,-1,0.119055,0.439981,0.89008
61629,30240,30247,,,
61630,30241,30382,,,
61631,30241,30286,,,
61632,30242,30268,,,
61633,30243,30245,,,
61634,30243,30251,,,
61635,30243,30253,,,
61636,30244,30259,,,
61637,30244,30255,,,
61638,30245,30250,,,
61639,30246,30269,,,
61640,30248,30526,,,
61641,30249,30250,,,
61642,30251,30280,,,
61643,30252,30307,,,
61644,30252,30372,,,
61645,30252,30365,,,
61646,30253,30263,,,
61647,30254,30256,,,
61648,30254,30255,,,
61649,30255,30256,,,
61650,30256,30262,,,
61651,30257,30261,,,
61652,30257,30258,,,
61653,30258,30259,,,
61654,30258,30264,,,
61655,30259,30260,,,
61656,30260,30261,,,
61657,30262,30263,,,
61658,30262,30264,,,
61659,30263,30264,,,
61660,30270,30291,,,
61661,30271,30284,,,
61662,30272,30284,,,
61663,30273,30275,,,
61664,30273,30274,,,
61665,30274,30275,,,
61666,30276,30354,,,
61667,30276,30337,,,
61668,30277,30328,,,
61669,30277,30285,,,
61670,30278,30311,,,
61671,30278,30305,,,
61672,30278,30365,,,
61673,30279,30280,,,
61674,30285,30322,,,
61675,30285,30290,,,
61676,30286,30381,,,
61677,30286,30324,,,
61678,30287,30288,,,
61679,30287,30297,,,
61680,30288,30530,,,
61681,30290,30306,,,
61682,30291,30302,,,
61683,30292,30293,,,
61684,30293,30461,,,
61685,30294,30521,,,
61686,30294,30336,,,
61687,30295,30336,,,
61688,30295,30505,,,
61689,30296,30511,,,
61690,30297,30495,,,
61691,30297,30530,,,
61692,30297,30491,,,
61693,30298,30800,,,
61694,30299,30342,,,
61695,30299,30835,,,
61696,30300,30487,,,
61697,30300,30492,,,
61698,30301,30428,,,
61699,30301,30383,,,
61700,30302,30309,,,
61701,30303,30621,,,
61702,30303,30332,,,
61703,30304,30320,,,
61704,30304,-1,-0.553161,0.304967,0.775247
61705,30304,-1,-0.624323,0.446692,0.640849
61706,30305,30306,,,
61707,30306,30322,,,
61708,30307,30363,,,
61709,30308,30373,,,
61710,30309,30359,,,
61711,30309,30365,,,
61712,30310,30359,,,
61713,30310,30328,,,
61714,30310,30365,,,
61715,30310,30311,,,
61716,30311,30322,,,
61717,30311,30312,,,
61718,30312,30487,,,
61719,30312,30323,,,
61720,30313,30314,,,
61721,30315,30411,,,
61722,30315,30490,,,
61723,30315,30479,,,
61724,30316,30538,,,
61725,30316,30397,,,
61726,30316,30645,,,
61727,30316,30627,,,
61728,30317,30318,,,
61729,30317,30492,,,
61730,30318,30420,,,
61731,30319,30349,,,
61732,30319,30446,,,
61733,30320,30337,,,
61734,30321,30368,,,
61735,30321,30622,,,
61736,30322,30323,,,
61737,30324,30381,,,
61738,30324,30361,,,
61739,30325,30347,,,
61740,30325,30518,,,
61741,30327,31573,,,
61742,30327,31570,,,
61743,30329,31322,,,
61744,30329,31138,,,
61745,30329,31558,,,
61746,30329,30568,,,
61747,30330,30450,,,
61748,30331,30570,,,
61749,30331,30582,,,
61750,30333,30646,,,
61751,30333,30690,,,
61752,30333,30730,,,
61753,30334,30475,,,
61754,30334,30563,,,
61755,30334,30546,,,
61756,30335,30677,,,
61757,30335,30648,,,
61758,30335,30654,,,
61759,30337,-1,-0.573765,0.210174,0.791594
61760,30339,30507,,,
61761,30339,30580,,,
61762,30339,30822,,,
61763,30340,30753,,,
61764,30340,30703,,,
61765,30340,30830,,,
61766,30341,30612,,,
61767,30341,30775,,,
61768,30341,30675,,,
61769,30342,30521,,,
61770,30343,-1,-0.315347,0.45518,0.832687
61771,30343,-1,-0.321062,0.459233,0.828266
61772,30343,30524,,,
61773,30344,30523,,,
61774,30344,30377,,,
61775,30344,30395,,,
61776,30344,30367,,,
61777,30345,30349,,,
61778,30346,30601,,,
61779,30346,30377,,,
61780,30347,30637,,,
61781,30347,30633,,,
61782,30348,30376,,,
61783,30348,30395,,,
61784,30348,30364,,,
61785,30350,30351,,,
61786,30350,30391,,,
61787,30352,30484,,,
61788,30353,30354,,,
61789,30353,30355,,,
61790,30354,30355,,,
61791,30356,30363,,,
61792,30356,30394,,,
61793,30357,31317,,,
61794,30357,31392,,,
61795,30357,31322,,,
61796,30357,30679,,,
61797,30358,30372,,,
61798,30358,30360,,,
61799,30359,30366,,,
61800,30361,30389,,,
61801,30361,30386,,,
61802,30362,30386,,,
61803,30363,30376,,,
61804,30366,30367,,,
61805,30367,30395,,,
61806,30368,30553,,,
61807,30369,30863,,,
61808,30370,30415,,,
61809,30370,30542,,,
61810,30370,30404,,,
61811,30371,-1,0.147304,0.634843,0.758469
61812,30371,30558,,,
61813,30373,30448,,,
61814,30373,30523,,,
61815,30374,30447,,,
61816,30374,30459,,,
61817,30374,30405,,,
61818,30375,30418,,,
61819,30375,30376,,,
61820,30376,30394,,,
61821,30377,30378,,,
61822,30379,31060,,,
61823,30379,31041,,,
61824,30380,31345,,,
61825,30380,30658,,,
61826,30382,30426,,,
61827,30383,30407,,,
61828,30383,30836,,,
61829,30384,30590,,,
61830,30384,30548,,,
61831,30384,30552,,,
61832,30384,30516,,,
61833,30385,30391,,,
61834,30385,30462,,,
61835,30385,30560,,,
61836,30385,30452,,,
61837,30387,30482,,,
61838,30387,30490,,,
61839,30387,30442,,,
61840,30388,30486,,,
61841,30390,30515,,,
61842,30390,30477,,,
61843,30390,30427,,,
61844,30391,30610,,,
61845,30392,30460,,,
61846,30392,30466,,,
61847,30393,30603,,,
61848,30393,30701,,,
61849,30394,30395,,,
61850,30394,30557,,,
61851,30396,30641,,,
61852,30396,30568,,,
61853,30397,30620,,,
61854,30397,30640,,,
61855,30397,30625,,,
61856,30398,30569,,,
61857,30398,30506,,,
61858,30398,30449,,,
61859,30401,30467,,,
61860,30401,30486,,,
61861,30402,30497,,,
61862,30403,30489,,,
61863,30404,30462,,,
61864,30404,30415,,,
61865,30405,30432,,,
61866,30405,30412,,,
61867,30407,30507,,,
61868,30407,30428,,,
61869,30408,30555,,,
61870,30408,30449,,,
61871,30408,30452,,,
61872,30408,30560,,,
61873,30409,30442,,,
61874,30409,30466,,,
61875,30410,30435,,,
61876,30410,30416,,,
61877,30410,30438,,,
61878,30411,30489,,,
61879,30411,30502,,,
61880,30411,30479,,,
61881,30412,30433,,,
61882,30412,-1,-0.207544,0.185992,0.960381
61883,30412,-1,-0.190604,0.150386,0.970079
61884,30413,30416,,,
61885,30413,-1,0.106775,0.280954,0.953763
61886,30413,30422,,,
61887,30414,30632,,,
61888,30414,30520,,,
61889,30415,30551,,,
61890,30417,30550,,,
61891,30417,30614,,,
61892,30418,30602,,,
61893,30418,30447,,,
61894,30418,30432,,,
61895,30419,30584,,,
61896,30419,30506,,,
61897,30419,30552,,,
61898,30420,30492,,,
61899,30420,30498,,,
61900,30422,-1,0.125904,0.24428,0.961497
61901,30423,30570,,,
61902,30424,30425,,,
61903,30425,30474,,,
61904,30425,30616,,,
61905,30427,30515,,,
61906,30427,30498,,,
61907,30430,30801,,,
61908,30430,30750,,,
61909,30431,30436,,,
61910,30432,-1,-0.278634,0.235996,0.930951
61911,30433,30459,,,
61912,30435,30436,,,
61913,30436,30439,,,
61914,30437,30439,,,
61915,30437,30438,,,
61916,30438,30439,,,
61917,30440,30470,,,
61918,30440,30441,,,
61919,30441,30446,,,
61920,30443,30509,,,
61921,30444,30445,,,
61922,30444,30446,,,
61923,30445,30497,,,
61924,30445,30446,,,
61925,30445,30501,,,
61926,30447,30458,,,
61927,30448,30633,,,
61928,30448,30610,,,
61929,30449,30451,,,
61930,30449,30519,,,
61931,30450,30517,,,
61932,30451,30555,,,
61933,30451,30640,,,
61934,30452,30453,,,
61935,30452,30610,,,
61936,30453,30519,,,
61937,30453,30624,,,
61938,30454,30464,,,
61939,30454,30458,,,
61940,30454,30617,,,
61941,30455,30817,,,
61942,30455,30803,,,
61943,30456,31176,,,
61944,30456,31018,,,
61945,30457,30637,,,
61946,30457,31319,,,
61947,30458,30459,,,
61948,30460,30468,,,
61949,30461,30513,,,
61950,30463,30497,,,
61951,30464,30469,,,
61952,30464,30465,,,
61953,30465,30472,,,
61954,30465,30623,,,
61955,30466,30468,,,
61956,30467,30540,,,
61957,30467,30481,,,
61958,30468,30470,,,
61959,30469,30473,,,
61960,30469,30470,,,
61961,30471,30727,,,
61962,30472,30473,,,
61963,30472,30474,,,
61964,30473,30474,,,
61965,30475,30546,,,
61966,30476,30498,,,
61967,30476,30492,,,
61968,30478,30484,,,
61969,30479,30485,,,
61970,30480,30741,,,
61971,30480,30843,,,
61972,30481,30541,,,
61973,30481,30499,,,
61974,30483,30484,,,
61975,30483,30485,,,
61976,30484,30501,,,
61977,30485,30500,,,
61978,30486,30522,,,
61979,30488,30490,,,
61980,30490,30502,,,
61981,30491,30532,,,
61982,30494,30864,,,
61983,30494,30774,,,
61984,30494,30704,,,
61985,30494,30775,,,
61986,30496,30533,,,
61987,30497,30501,,,
61988,30500,30501,,,
61989,30502,30503,,,
61990,30504,30547,,,
61991,30506,30584,,,
61992,30506,30561,,,
61993,30507,30525,,,
61994,30508,31406,,,
61995,30509,30567,,,
61996,30509,30539,,,
61997,30509,30525,,,
61998,30510,30542,,,
61999,30511,30539,,,
62000,30512,30514,,,
62001,30512,30513,,,
62002,30513,30514,,,
62003,30515,30517,,,
62004,30518,31571,,,
62005,30519,30645,,,
62006,30519,30630,,,
62007,30520,30561,,,
62008,30520,30560,,,
62009,30522,30540,,,
62010,30522,30545,,,
62011,30523,30601,,,
62012,30523,30557,,,
62013,30524,30602,,,
62014,30525,30563,,,
62015,30526,30536,,,
62016,30527,30528,,,
62017,30527,30535,,,
62018,30528,30536,,,
62019,30529,30531,,,
62020,30529,30530,,,
62021,30531,30532,,,
62022,30533,30534,,,
62023,30535,30536,,,
62024,30537,31153,,,
62025,30537,30666,,,
62026,30537,30660,,,
62027,30538,30620,,,
62028,30538,30591,,,
62029,30538,30635,,,
62030,30539,30566,,,
62031,30540,30541,,,
62032,30541,30546,,,
62033,30542,30543,,,
62034,30542,30545,,,
62035,30543,30549,,,
62036,30543,30548,,,
62037,30543,30551,,,
62038,30546,30547,,,
62039,30547,30567,,,
62040,30547,30563,,,
62041,30548,30565,,,
62042,30550,30597,,,
62043,30550,30618,,,
62044,30550,30628,,,
62045,30551,30552,,,
62046,30554,30571,,,
62047,30554,30580,,,
62048,30555,30625,,,
62049,30556,30650,,,
62050,30556,30677,,,
62051,30556,30663,,,
62052,30557,30602,,,
62053,30558,-1,0.127972,0.690746,0.711683
62054,30558,30700,,,
62055,30559,30668,,,
62056,30559,31380,,,
62057,30560,30561,,,
62058,30562,31362,,,
62059,30562,31294,,,
62060,30563,30564,,,
62061,30565,30566,,,
62062,30566,30567,,,
62063,30569,30705,,,
62064,30569,30642,,,
62065,30571,30580,,,
62066,30571,30585,,,
62067,30572,30573,,,
62068,30572,30581,,,
62069,30573,30583,,,
62070,30574,30789,,,
62071,30574,30588,,,
62072,30575,31124,,,
62073,30576,30577,,,
62074,30576,30578,,,
62075,30577,30737,,,
62076,30577,30578,,,
62077,30578,30694,,,
62078,30579,30832,,,
62079,30579,30827,,,
62080,30579,30599,,,
62081,30580,30793,,,
62082,30581,30582,,,
62083,30581,30583,,,
62084,30582,30583,,,
62085,30584,30589,,,
62086,30585,30586,,,
62087,30585,30588,,,
62088,30586,30692,,,
62089,30587,30843,,,
62090,30587,31355,,,
62091,30587,30595,,,
62092,30588,30735,,,
62093,30589,30784,,,
62094,30589,30590,,,
62095,30591,-1,-0.220214,0.716631,0.661775
62096,30592,30751,,,
62097,30592,30749,,,
62098,30593,30655,,,
62099,30593,30651,,,
62100,30594,30817,,,
62101,30594,30657,,,
62102,30594,30720,,,
62103,30595,30750,,,
62104,30595,30798,,,
62105,30596,30606,,,
62106,30596,30749,,,
62107,30596,30698,,,
62108,30597,30600,,,
62109,30597,-1,-0.0627139,0.551101,0.832079
62110,30598,30874,,,
62111,30598,30881,,,
62112,30598,30880,,,
62113,30599,30838,,,
62114,30599,30724,,,
62115,30600,30618,,,
62116,30600,30616,,,
62117,30601,30610,,,
62118,30601,30617,,,
62119,30602,30617,,,
62120,30604,31309,,,
62121,30604,31267,,,
62122,30604,31075,,,
62123,30604,30812,,,
62124,30605,30722,,,
62125,30605,30681,,,
62126,30605,30795,,,
62127,30606,30676,,,
62128,30607,30730,,,
62129,30607,30723,,,
62130,30607,30780,,,
62131,30608,30706,,,
62132,30609,30618,,,
62133,30609,30616,,,
62134,30611,30629,,,
62135,30613,31398,,,
62136,30613,30831,,,
62137,30613,31371,,,
62138,30613,31341,,,
62139,30614,30702,,,
62140,30614,30715,,,
62141,30615,30749,,,
62142,30615,30673,,,
62143,30615,30681,,,
62144,30618,30622,,,
62145,30619,31397,,,
62146,30619,31352,,,
62147,30619,30929,,,
62148,30621,30654,,,
62149,30622,30631,,,
62150,30622,30624,,,
62151,30623,30624,,,
62152,30625,30633,,,
62153,30626,30656,,,
62154,30626,31304,,,
62155,30627,30634,,,
62156,30627,30635,,,
62157,30628,30631,,,
62158,30628,30629,,,
62159,30629,30630,,,
62160,30630,30631,,,
62161,30633,30634,,,
62162,30634,30637,,,
62163,30635,-1,-0.368694,0.593208,0.71566
62164,30636,31476,,,
62165,30636,31416,,,
62166,30636,31505,,,
62167,30636,31487,,,
62168,30638,30854,,,
62169,30638,31047,,,
62170,30638,31373,,,
62171,30638,30985,,,
62172,30640,30645,,,
62173,30641,30670,,,
62174,30641,30667,,,
62175,30642,30662,,,
62176,30642,30706,,,
62177,30643,31357,,,
62178,30643,31387,,,
62179,30644,31186,,,
62180,30644,31330,,,
62181,30644,31310,,,
62182,30646,30648,,,
62183,30646,30816,,,
62184,30647,30983,,,
62185,30647,30975,,,
62186,30648,30834,,,
62187,30649,31324,,,
62188,30649,31226,,,
62189,30649,31193,,,
62190,30650,30654,,,
62191,30650,30651,,,
62192,30651,31184,,,
62193,30652,31331,,,
62194,30652,31186,,,
62195,30652,31297,,,
62196,30653,30819,,,
62197,30653,30820,,,
62198,30655,31184,,,
62199,30655,31448,,,
62200,30656,31327,,,
62201,30656,31301,,,
62202,30657,31293,,,
62203,30658,31382,,,
62204,30658,31381,,,
62205,30659,30660,,,
62206,30659,31338,,,
62207,30659,31316,,,
62208,30659,31313,,,
62209,30660,31338,,,
62210,30661,30663,,,
62211,30661,30662,,,
62212,30662,30663,,,
62213,30664,31020,,,
62214,30664,30739,,,
62215,30664,30859,,,
62216,30665,30796,,,
62217,30665,30822,,,
62218,30665,30781,,,
62219,30666,31450,,,
62220,30667,30678,,,
62221,30669,31133,,,
62222,30669,31363,,,
62223,30669,31152,,,
62224,30669,31147,,,
62225,30670,30706,,,
62226,30671,31323,,,
62227,30671,31425,,,
62228,30671,31205,,,
62229,30672,31281,,,
62230,30672,31257,,,
62231,30672,31450,,,
62232,30672,31556,,,
62233,30673,30738,,,
62234,30674,30796,,,
62235,30674,30793,,,
62236,30675,30704,,,
62237,30675,30695,,,
62238,30676,-1,-0.0559782,0.855883,0.514131
62239,30678,30679,,,
62240,30679,30772,,,
62241,30681,30751,,,
62242,30682,30758,,,
62243,30682,31058,,,
62244,30682,30972,,,
62245,30683,30819,,,
62246,30683,30856,,,
62247,30684,31052,,,
62248,30684,30802,,,
62249,30684,30842,,,
62250,30685,31028,,,
62251,30686,30695,,,
62252,30687,30785,,,
62253,30687,30693,,,
62254,30687,30736,,,
62255,30688,30858,,,
62256,30688,30891,,,
62257,30689,31092,,,
62258,30689,31105,,,
62259,30689,30923,,,
62260,30690,30784,,,
62261,30690,30730,,,
62262,30691,30724,,,
62263,30692,30735,,,
62264,30692,30737,,,
62265,30693,31369,,,
62266,30693,31372,,,
62267,30694,30791,,,
62268,30694,30737,,,
62269,30696,30874,,,
62270,30696,30889,,,
62271,30697,30713,,,
62272,30697,30698,,,
62273,30697,30709,,,
62274,30699,30700,,,
62275,30699,30710,,,
62276,30700,30701,,,
62277,30701,30702,,,
62278,30701,30719,,,
62279,30702,-1,0.0940322,0.684512,0.722912
62280,30702,30715,,,
62281,30704,30727,,,
62282,30704,30806,,,
62283,30705,30706,,,
62284,30707,31415,,,
62285,30707,30964,,,
62286,30707,31523,,,
62287,30708,30787,,,
62288,30709,30710,,,
62289,30709,30718,,,
62290,30710,30717,,,
62291,30711,30902,,,
62292,30712,30796,,,
62293,30712,30793,,,
62294,30712,30822,,,
62295,30713,30715,,,
62296,30713,30714,,,
62297,30714,30716,,,
62298,30714,30729,,,
62299,30714,30791,,,
62300,30715,30716,,,
62301,30717,30719,,,
62302,30717,30718,,,
62303,30718,30719,,,
62304,30720,30772,,,
62305,30720,30799,,,
62306,30720,31293,,,
62307,30722,30751,,,
62308,30723,30792,,,
62309,30723,30789,,,
62310,30725,30809,,,
62311,30726,31162,,,
62312,30727,30798,,,
62313,30727,30806,,,
62314,30728,30780,,,
62315,30728,30731,,,
62316,30729,30792,,,
62317,30730,30780,,,
62318,30732,30738,,,
62319,30733,31212,,,
62320,30733,31223,,,
62321,30734,31437,,,
62322,30735,30789,,,
62323,30735,30737,,,
62324,30736,31384,,,
62325,30736,30805,,,
62326,30739,31079,,,
62327,30740,30917,,,
62328,30740,30892,,,
62329,30741,30834,,,
62330,30741,30816,,,
62331,30742,30815,,,
62332,30743,31238,,,
62333,30743,30843,,,
62334,30744,30926,,,
62335,30744,30933,,,
62336,30745,30862,,,
62337,30745,30746,,,
62338,30745,30860,,,
62339,30746,30862,,,
62340,30746,30896,,,
62341,30748,31074,,,
62342,30748,31078,,,
62343,30748,30976,,,
62344,30753,30800,,,
62345,30753,30781,,,
62346,30754,30852,,,
62347,30754,31000,,,
62348,30755,31053,,,
62349,30755,31076,,,
62350,30756,31077,,,
62351,30756,30957,,,
62352,30757,30952,,,
62353,30757,31103,,,
62354,30758,31051,,,
62355,30759,30859,,,
62356,30759,31074,,,
62357,30759,30761,,,
62358,30759,30965,,,
62359,30760,31200,,,
62360,30761,30947,,,
62361,30761,30859,,,
62362,30761,-1,-0.0680541,0.99763,-0.0101157
62363,30762,30852,,,
62364,30763,31026,,,
62365,30763,30764,,,
62366,30764,31026,,,
62367,30765,31005,,,
62368,30765,-1,0.0567593,0.996571,0.0601994
62369,30765,31042,,,
62370,30766,-1,-0.134141,0.948526,0.286888
62371,30766,-1,-0.134842,0.947936,0.288505
62372,30767,31016,,,
62373,30767,30998,,,
62374,30768,31050,,,
62375,30768,31028,,,
62376,30769,30956,,,
62377,30769,30955,,,
62378,30769,30973,,,
62379,30769,31032,,,
62380,30770,30801,,,
62381,30770,30796,,,
62382,30770,30816,,,
62383,30771,31339,,,
62384,30771,31320,,,
62385,30771,31340,,,
62386,30772,30817,,,
62387,30772,30799,,,
62388,30773,30776,,,
62389,30773,30787,,,
62390,30774,30864,,,
62391,30776,30795,,,
62392,30777,30813,,,
62393,30778,30866,,,
62394,30779,30802,,,
62395,30779,30790,,,
62396,30781,30800,,,
62397,30782,30815,,,
62398,30782,30906,,,
62399,30783,31370,,,
62400,30783,31111,,,
62401,30783,31369,,,
62402,30783,30969,,,
62403,30785,31370,,,
62404,30786,30834,,,
62405,30786,30857,,,
62406,30787,30844,,,
62407,30788,30863,,,
62408,30789,30791,,,
62409,30790,30895,,,
62410,30791,30792,,,
62411,30794,30863,,,
62412,30794,30795,,,
62413,30797,30905,,,
62414,30797,30906,,,
62415,30797,31239,,,
62416,30798,30865,,,
62417,30799,31400,,,
62418,30799,31317,,,
62419,30801,30816,,,
62420,30802,31054,,,
62421,30803,30805,,,
62422,30804,30832,,,
62423,30804,30844,,,
62424,30804,30828,,,
62425,30805,30806,,,
